gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ebf3,716.229471,-0.600748134,0.103296217,-5.81578061,6.03516E-09,3.97663E-08
Gm42731,553.1273872,0.607276629,0.104407946,5.816383247,6.01345E-09,3.9633E-08
Gm7985,89.23903709,1.389876053,0.238867249,5.818612884,5.9338E-09,3.91272E-08
Cnot3,1233.00041,0.516620306,0.088785695,5.818733601,5.92951E-09,3.91086E-08
Usp44,215.2002466,-0.907489697,0.155940286,-5.819469241,5.90348E-09,3.89464E-08
Yeats2,2988.113644,0.380126716,0.065294295,5.82174473,5.82365E-09,3.84367E-08
Gm38059,262.0810165,0.80448406,0.138186854,5.821711945,5.82479E-09,3.84367E-08
1700066M21Rik,2193.093694,-0.420483034,0.072223644,-5.821958135,5.81621E-09,3.8399E-08
Fam219a,359.0633076,0.841876394,0.144583003,5.822789504,5.78734E-09,3.82178E-08
Nckipsd,243.4779496,0.960222135,0.164869411,5.824137579,5.74083E-09,3.792E-08
mt-Nd5,72619.79404,-0.430598879,0.073923525,-5.824923525,5.71388E-09,3.77512E-08
Aldh9a1,1028.215372,-0.529646235,0.090923593,-5.825179323,5.70513E-09,3.77027E-08
Skiv2l,1254.704652,0.579425712,0.099464558,5.825449047,5.69592E-09,3.76512E-08
Arl6ip6,2253.449735,-0.441573541,0.075797701,-5.825685123,5.68788E-09,3.76072E-08
Usp22,3590.849244,0.371562305,0.063776941,5.825966275,5.67831E-09,3.75532E-08
Fam169a,411.5575524,-0.817936952,0.140391549,-5.826112466,5.67334E-09,3.75296E-08
Coil,369.8259628,-0.760601977,0.130549389,-5.826162673,5.67163E-09,3.75276E-08
Armt1,953.6054509,-0.474241516,0.081371942,-5.828071737,5.60715E-09,3.711E-08
Ndufa5,392.0062712,-0.752831118,0.129109173,-5.830965367,5.51076E-09,3.64811E-08
Rtl8a,652.558955,0.644350078,0.110456235,5.833532884,5.42659E-09,3.59328E-08
Prdx6,4405.971491,-0.380579806,0.065237745,-5.833736412,5.41997E-09,3.58978E-08
Strbp,4974.309273,0.344956027,0.059123682,5.83448149,5.39581E-09,3.57466E-08
Ube3b,2258.2271,0.46910165,0.080397446,5.83478299,5.38606E-09,3.56908E-08
Tubb4b,6997.100514,0.334601145,0.05733901,5.835488739,5.36331E-09,3.55488E-08
Etfrf1,976.8271727,-0.485299631,0.083158428,-5.835844201,5.35189E-09,3.54819E-08
Nadk,4641.073942,-0.345305872,0.059154387,-5.837367073,5.30322E-09,3.51679E-08
Cryzl1,636.8560791,-0.564791717,0.096720949,-5.839393856,5.23911E-09,3.47513E-08
Sec63,3776.573361,0.417203496,0.071443078,5.839662984,5.23065E-09,3.47067E-08
Lhfpl3,773.9138699,-0.562902573,0.096393219,-5.839649116,5.23109E-09,3.47067E-08
Sash1,4324.312981,0.500481766,0.085682947,5.841089518,5.18605E-09,3.44249E-08
Tefm,324.0432662,-0.738542215,0.126420335,-5.841957449,5.1591E-09,3.42545E-08
AC115117.1,229.787922,-1.03292929,0.176791621,-5.842637124,5.13809E-09,3.41234E-08
Arsb,314.825017,0.784250597,0.134211068,5.843412244,5.11422E-09,3.39733E-08
Tmem60,374.6066277,-0.718488642,0.122940315,-5.844206936,5.08987E-09,3.38199E-08
Etv6,1374.854611,0.443471168,0.075856684,5.846171258,5.03016E-09,3.34315E-08
Commd4,615.5913419,-0.632276314,0.108132039,-5.847261574,4.99731E-09,3.32214E-08
Hist2h4,2891.726482,-0.584222028,0.099902081,-5.847946531,4.97678E-09,3.30931E-08
Pam16,629.1425178,-0.573679012,0.098098044,-5.848016851,4.97468E-09,3.30873E-08
Bend3,830.5076708,0.524326458,0.089657081,5.848132179,4.97123E-09,3.30726E-08
Psmc3ip,222.1580755,-0.94263991,0.161125374,-5.850350497,4.90538E-09,3.26426E-08
Arl4a,1856.14409,-0.441614857,0.075458725,-5.852402866,4.84521E-09,3.22662E-08
BC031181,2148.184252,-0.478866238,0.08177684,-5.855768463,4.74809E-09,3.16273E-08
Cdk5rap2,9058.925855,0.331376895,0.056573181,5.857490945,4.69912E-09,3.13088E-08
Rab18,4701.991291,-0.335561346,0.057286612,-5.857587513,4.69639E-09,3.12984E-08
Lap3,3267.170552,-0.390951506,0.066741146,-5.857728389,4.69241E-09,3.12796E-08
Idh3a,6306.876176,-0.362504562,0.061828914,-5.863026533,4.54506E-09,3.03049E-08
Nudt10,257.7450507,0.925865137,0.157853983,5.865326421,4.4825E-09,2.98952E-08
Dnajc2,1931.862069,-0.44507596,0.075864131,-5.866750922,4.44418E-09,2.9647E-08
Dcbld2,3440.466566,-0.342519473,0.058367101,-5.86836532,4.40113E-09,2.93744E-08
Nme7,573.5466924,-0.604678629,0.103037057,-5.868554921,4.3961E-09,2.93481E-08
Sacm1l,2033.308591,-0.397527512,0.067726843,-5.869570962,4.36924E-09,2.91761E-08
Chd9,3003.027408,0.394800661,0.06725256,5.870418313,4.34697E-09,2.90346E-08
Champ1,1693.855237,0.453510917,0.077247346,5.87089321,4.33453E-09,2.89587E-08
Zfp24,5634.226406,-0.330073001,0.056215964,-5.871517188,4.31825E-09,2.88571E-08
1700019D03Rik,267.0975418,-0.91057067,0.155059898,-5.872380153,4.29582E-09,2.87144E-08
Ccbe1,3233.660565,0.442578744,0.075356575,5.873127117,4.2765E-09,2.85954E-08
B3gnt5,1176.966366,-0.596243012,0.10152084,-5.873109532,4.27696E-09,2.85954E-08
Plagl2,516.8468894,0.612874567,0.104350145,5.873250733,4.27331E-09,2.85853E-08
Cdca8,1795.493377,-0.470156637,0.080039899,-5.874028377,4.25331E-09,2.84586E-08
Alg14,1145.458208,-0.50522391,0.08600542,-5.874326392,4.24566E-09,2.84145E-08
Spred2,2642.158683,0.38971901,0.066308872,5.877328334,4.16941E-09,2.79111E-08
Srfbp1,978.0519834,-0.567317382,0.096525894,-5.87735952,4.16862E-09,2.79111E-08
Atp6ap2,2371.126217,-0.446163732,0.075908161,-5.877678069,4.16061E-09,2.78661E-08
Tbcb,1267.766654,-0.511902981,0.087060338,-5.879864399,4.10603E-09,2.75074E-08
Dmac1,579.228529,-0.637776668,0.108462792,-5.880142433,4.09914E-09,2.74681E-08
Pfdn1,667.3778895,-0.789250579,0.134211442,-5.880650463,4.08657E-09,2.73908E-08
Rbm38,594.2268358,0.657795908,0.111848268,5.881145245,4.07437E-09,2.73158E-08
Prdm11,233.6198542,0.956654881,0.162639822,5.882045787,4.05226E-09,2.71811E-08
Gm6421,87.27836722,-1.488382571,0.253021113,-5.882444169,4.04252E-09,2.71226E-08
Gm11361,78.80158382,-1.566746121,0.266235788,-5.884806595,3.9852E-09,2.67447E-08
Tceal8,3105.573794,-0.480466424,0.081628642,-5.886002936,3.95647E-09,2.65585E-08
Prep,2957.426265,0.393746728,0.06689481,5.886057928,3.95516E-09,2.65563E-08
Atp13a3,18446.10724,0.349745315,0.059414631,5.88651831,3.94416E-09,2.64891E-08
Ebna1bp2,1466.377373,-0.502571376,0.085347997,-5.888496408,3.89725E-09,2.61806E-08
Smad7,107.4503689,1.277260569,0.21683889,5.890366673,3.8534E-09,2.58925E-08
Zfx,3336.078774,-0.385548897,0.065443833,-5.891294519,3.83182E-09,2.5754E-08
Zfand1,478.6002006,-0.669152556,0.113568482,-5.892062183,3.81406E-09,2.5641E-08
Bcor,1098.408915,0.533379582,0.090523653,5.892157099,3.81187E-09,2.56327E-08
Nme3,196.2336549,-1.089917939,0.184957663,-5.892796865,3.79713E-09,2.554E-08
Gm15991,237.4541716,0.912607217,0.15480363,5.895257222,3.74098E-09,2.51686E-08
Trim62,1915.783817,0.585242373,0.099269651,5.895481322,3.73591E-09,2.51408E-08
Zbtb8os,619.4654101,-0.589390635,0.099968959,-5.895736442,3.73014E-09,2.51083E-08
Prkci,3964.055832,-0.360127689,0.061053647,-5.898545039,3.66721E-09,2.46909E-08
Cstf3,2115.739155,-0.426649038,0.072319006,-5.899542342,3.64511E-09,2.45483E-08
Uchl3,923.8860074,-0.514354824,0.087174004,-5.900323516,3.62789E-09,2.44384E-08
Lrrc40,2078.34838,-0.426524382,0.07227151,-5.901694614,3.59787E-09,2.42423E-08
Syde1,1008.892312,0.548020189,0.092857523,5.901731719,3.59706E-09,2.42423E-08
Nbl1,306.3829577,0.876796408,0.148552736,5.902256886,3.58562E-09,2.41719E-08
Lif,180.0165707,1.016789945,0.172247096,5.903089048,3.56758E-09,2.40563E-08
Ctns,701.7401741,0.605474288,0.102566156,5.903256118,3.56396E-09,2.40379E-08
Exo5,357.1898675,-0.719168674,0.121808059,-5.904114041,3.54547E-09,2.39192E-08
Tmem150a,200.6671576,0.942445311,0.159498987,5.908785571,3.44639E-09,2.32566E-08
Atp6v1h,2461.465043,-0.417803387,0.07069295,-5.910113893,3.41871E-09,2.30757E-08
Pacsin3,193.3427377,1.030408099,0.174237215,5.913823272,3.34257E-09,2.25674E-08
Arxes1,1079.347447,-0.489995811,0.082853785,-5.913982197,3.33934E-09,2.25513E-08
Ap1g2,120.1676074,-1.188567101,0.200921289,-5.915585692,3.30697E-09,2.23383E-08
Wdr76,1398.081575,-0.480426632,0.081193217,-5.917078432,3.2771E-09,2.21421E-08
Tmf1,2606.938163,-0.411256392,0.069462707,-5.920535046,3.20896E-09,2.16871E-08
Mrpl3,2583.506861,-0.373360711,0.063058564,-5.920856519,3.20269E-09,2.16502E-08
Sp3,5790.19452,-0.321571769,0.054308796,-5.921172823,3.19654E-09,2.16141E-08
Cenpb,4233.056235,0.358285113,0.06050829,5.921256576,3.19491E-09,2.16085E-08
Fig4,912.4820704,-0.515357123,0.087026473,-5.921843184,3.18353E-09,2.1537E-08
Eif3l,5779.842708,-0.424091805,0.071610926,-5.922166152,3.17728E-09,2.15001E-08
Sec22c,873.8395783,0.566223264,0.095598709,5.92291745,3.1628E-09,2.14075E-08
Etaa1,1626.13085,-0.490938343,0.082862166,-5.924758743,3.12756E-09,2.11828E-08
Fam160b2,354.1887843,0.791024078,0.133512153,5.924734638,3.12802E-09,2.11828E-08
1700123O21Rik,63.58633229,1.64642587,0.277798967,5.926681041,3.09119E-09,2.09492E-08
Gm6563,344.2619013,-0.921276732,0.155444129,-5.926738669,3.0901E-09,2.09471E-08
5730409E04Rik,291.1664592,0.790566042,0.133375737,5.92736024,3.07843E-09,2.08733E-08
Prdx3,3026.047709,-0.393276351,0.066339844,-5.928207392,3.0626E-09,2.07712E-08
Rtn2,259.8830063,0.818875415,0.138043456,5.93201185,2.99245E-09,2.03006E-08
Tex30,520.4045545,-0.762687219,0.128522342,-5.934277319,2.95143E-09,2.00273E-08
Galnt4,1195.883942,0.567371319,0.095604788,5.934549228,2.94654E-09,1.99992E-08
Clcc1,1241.178936,-0.492696583,0.083019613,-5.934701011,2.94381E-09,1.99858E-08
Zfp85,242.8691667,-0.873006419,0.147022694,-5.937902494,2.88692E-09,1.96044E-08
Cdc27,7580.121463,-0.34087134,0.057398404,-5.93869016,2.87308E-09,1.95154E-08
Odf2l,687.8032144,-0.581898417,0.097984211,-5.938695751,2.87298E-09,1.95154E-08
Nt5c3,897.3032211,-0.500937697,0.084307028,-5.941826106,2.81864E-09,1.91554E-08
Ssrp1,6088.135861,-0.332355954,0.055922213,-5.943183132,2.7954E-09,1.90022E-08
Nqo2,1055.728137,-0.481436042,0.081004286,-5.94334033,2.79272E-09,1.89888E-08
Fbl,2455.243487,-0.384883897,0.064714893,-5.947377437,2.72473E-09,1.85359E-08
AC124512.1,455.2242208,-0.730055211,0.122735722,-5.948188509,2.71126E-09,1.8449E-08
Xpo4,3797.449493,-0.359707619,0.06047127,-5.94840524,2.70768E-09,1.84292E-08
Iah1,401.7045991,-0.697398136,0.117240111,-5.948460226,2.70677E-09,1.84277E-08
Csnk1d,3873.561504,0.367614142,0.0617985,5.948593261,2.70457E-09,1.84174E-08
Mlh3,614.8959576,-0.596679622,0.100298352,-5.949047097,2.69708E-09,1.83711E-08
Rims4,245.0949066,-0.996359618,0.167444645,-5.950382109,2.67517E-09,1.82265E-08
Sec11a,1501.88917,-0.524683626,0.088175146,-5.950470724,2.67372E-09,1.82212E-08
Fosl2,385.1099299,0.763281396,0.128270232,5.950573146,2.67205E-09,1.82145E-08
Ift140,1280.482024,0.499482524,0.08393623,5.950738106,2.66936E-09,1.82007E-08
Atp5h,5133.579858,-0.497459629,0.083590694,-5.951136492,2.66287E-09,1.81611E-08
Tubb4a,117.4902946,1.676327361,0.281676284,5.951254882,2.66094E-09,1.81526E-08
Ttc17,1490.076023,0.490542806,0.082414549,5.952138449,2.64661E-09,1.80594E-08
Wdr7,2253.064997,0.42056613,0.07064388,5.953327209,2.62745E-09,1.79378E-08
Sf3b3,7474.033943,0.356344787,0.059854926,5.953474694,2.62508E-09,1.79262E-08
Rheb,3116.018283,-0.45940847,0.07714469,-5.955153514,2.59828E-09,1.77476E-08
Cox5a,1275.365821,-0.616374603,0.103488215,-5.955988335,2.58505E-09,1.76618E-08
Poldip2,2494.080158,0.390300856,0.065514347,5.957486767,2.56146E-09,1.75051E-08
Fam171a2,526.4731324,0.72289768,0.121340021,5.957619529,2.55939E-09,1.74953E-08
Nr4a1,225.4058789,-0.949485563,0.15933394,-5.959091705,2.53644E-09,1.73429E-08
Cul2,2784.030041,-0.372349167,0.062477066,-5.959773579,2.52588E-09,1.72751E-08
Uspl1,1457.294877,-0.462652465,0.077624665,-5.96012189,2.5205E-09,1.72427E-08
Cep192,3682.908665,-0.360740909,0.060525196,-5.960177457,2.51964E-09,1.72412E-08
Tsga10,473.4320015,-0.646423036,0.108437973,-5.961223894,2.50356E-09,1.71355E-08
Cnpy2,1828.331203,-0.50630411,0.084923114,-5.961911736,2.49304E-09,1.70679E-08
Mxi1,811.2421227,-0.67443366,0.113120035,-5.962106184,2.49007E-09,1.70519E-08
Twf1,4908.243235,-0.366425139,0.061451894,-5.962796484,2.47957E-09,1.69843E-08
Gm10052,158.9899066,-1.108696493,0.185912349,-5.963544095,2.46825E-09,1.69111E-08
Sec24a,2375.813566,0.469556153,0.078718542,5.965000616,2.44633E-09,1.67652E-08
Pnpla8,3252.212586,-0.378408563,0.063435409,-5.965257742,2.44248E-09,1.67431E-08
Zcchc14,2644.930425,0.442734265,0.074210335,5.965938101,2.43232E-09,1.66777E-08
Ptpn9,3256.694485,0.376367906,0.063074988,5.966991329,2.41668E-09,1.65747E-08
Gm42608,247.3742392,-0.937001545,0.156995471,-5.968334892,2.39687E-09,1.6443E-08
Dimt1,766.2393859,-0.64447816,0.107942832,-5.970550778,2.36454E-09,1.62254E-08
Dchs2,88.41385944,1.409113363,0.23600764,5.970626041,2.36345E-09,1.6222E-08
Gm5089,203.4079826,0.962889785,0.161246098,5.971554022,2.35004E-09,1.61342E-08
Vwc2,388.8495609,0.711584746,0.119159387,5.971705313,2.34786E-09,1.61233E-08
Arf4,4733.272943,-0.424754963,0.071084476,-5.975354738,2.2959E-09,1.57705E-08
Rnf7,2331.82363,-0.465808691,0.077942852,-5.9762849,2.28284E-09,1.56848E-08
Iqgap2,2962.428437,0.367319522,0.06145327,5.977216885,2.26982E-09,1.55993E-08
Gtpbp3,824.8285748,-0.580893507,0.097173717,-5.977887068,2.2605E-09,1.55393E-08
Myo1e,997.2603808,0.545631471,0.091257019,5.979063041,2.24425E-09,1.54315E-08
Zcchc10,330.0094641,-0.785821077,0.131420768,-5.979428456,2.23922E-09,1.54009E-08
Gpkow,1561.010614,-0.420534869,0.070285597,-5.983229651,2.18756E-09,1.50494E-08
Spata3,112.9879397,1.288739992,0.215366878,5.983928474,2.17819E-09,1.49888E-08
Rnft2,360.4978306,0.786425666,0.131294797,5.989770229,2.10138E-09,1.44639E-08
Cdc42bpb,2393.529352,0.516129255,0.086152941,5.990848949,2.08748E-09,1.4372E-08
Btbd19,231.6876307,0.887604504,0.148123009,5.992347224,2.06834E-09,1.42438E-08
Zfp940,280.558298,-0.801017942,0.133661145,-5.992900516,2.06131E-09,1.41991E-08
Pantr1,838.1693227,-0.559328601,0.093309762,-5.994320303,2.04338E-09,1.40792E-08
Gm44699,122.4393014,1.206556704,0.201194726,5.996959885,2.01046E-09,1.38559E-08
Tmem115,652.6944498,0.562060817,0.093706223,5.998116254,1.9962E-09,1.37611E-08
Cnn2,335.8573003,-0.74004318,0.123258786,-6.003979136,1.92539E-09,1.32799E-08
Sspn,1559.029098,-0.469869948,0.07825422,-6.004403944,1.92036E-09,1.32486E-08
Slc4a8,216.8195807,1.053416849,0.17543878,6.004469744,1.91958E-09,1.32466E-08
Chmp5,1367.711321,-0.50821831,0.084619305,-6.005938095,1.90229E-09,1.31306E-08
Gfpt1,3634.321121,-0.3838239,0.063903261,-6.006327321,1.89773E-09,1.31025E-08
Asf1a,901.4420807,-0.511761516,0.085124204,-6.011938911,1.83317E-09,1.26601E-08
Smarcc1,8100.062653,0.325197936,0.054086019,6.012606207,1.82564E-09,1.26119E-08
U2surp,6812.452298,-0.368293728,0.06125367,-6.012598572,1.82573E-09,1.26119E-08
Zfp703,524.1518403,0.782133286,0.130022592,6.015364535,1.79482E-09,1.24048E-08
Cmss1,610.6760017,-0.610083101,0.101394865,-6.016903322,1.77785E-09,1.22907E-08
Rreb1,1738.68242,0.449030259,0.074594632,6.019605547,1.74843E-09,1.20904E-08
Gnai2,9888.367298,0.366881655,0.060930427,6.021320956,1.72999E-09,1.1966E-08
Gpr55,86.94803627,1.420194136,0.235843813,6.021757004,1.72534E-09,1.19399E-08
Tmem51,81.91874037,1.464197199,0.243149698,6.021793217,1.72495E-09,1.19399E-08
Tomm20,5926.020636,-0.437505113,0.072617433,-6.024794518,1.69325E-09,1.17269E-08
Ctdnep1,1492.627755,0.506678019,0.084052483,6.028114812,1.65883E-09,1.14945E-08
Crnkl1,1262.205287,-0.472960456,0.078451714,-6.028682294,1.65302E-09,1.14572E-08
Nfib,25899.52287,0.322484424,0.053484684,6.029472361,1.64496E-09,1.14072E-08
Gm47087,2879.075035,0.438951618,0.072795397,6.029936433,1.64024E-09,1.13774E-08
Mmab,618.4474893,-0.705823963,0.117051838,-6.030011814,1.63948E-09,1.13751E-08
Caskin2,616.4828789,0.637624012,0.105741391,6.030032354,1.63927E-09,1.13751E-08
Rfc3,2602.168342,-0.468955045,0.077768171,-6.030166805,1.63791E-09,1.137E-08
Gnl3,2991.978647,-0.442961696,0.073401321,-6.034791859,1.59168E-09,1.10548E-08
Cdc45,1876.345459,-0.425325093,0.070412128,-6.040509023,1.53629E-09,1.06729E-08
Naa25,2559.777547,-0.389171995,0.064417153,-6.041434245,1.5275E-09,1.06146E-08
Ppp4r1,3045.712773,0.369975664,0.061236217,6.041778598,1.52425E-09,1.05947E-08
Orc5,1404.241647,-0.537812592,0.088959169,-6.045611666,1.48844E-09,1.03512E-08
Zdhhc17,2554.891138,-0.388646103,0.064257425,-6.048267634,1.46412E-09,1.01873E-08
Vamp4,1527.625017,-0.473610316,0.078303976,-6.04835593,1.46331E-09,1.01844E-08
Xbp1,1064.132725,-0.549201352,0.090755765,-6.051421119,1.43574E-09,9.99504E-09
Vps53,1151.11511,0.545990984,0.090195155,6.053440269,1.41785E-09,9.87307E-09
Phlpp1,3239.4523,0.463367535,0.076540593,6.05387964,1.41398E-09,9.84872E-09
Pard6a,313.9831205,-0.77473507,0.127943917,-6.055270834,1.40182E-09,9.76651E-09
Dph5,465.8086395,-0.706750183,0.116709737,-6.055623139,1.39875E-09,9.74768E-09
Cyb5r1,320.8267499,0.77636453,0.128167406,6.057425651,1.38317E-09,9.64162E-09
Ncoa5,1353.943005,0.458572621,0.075690996,6.058483152,1.37411E-09,9.58095E-09
4933407L21Rik,120.2318815,1.280555816,0.21130416,6.060248965,1.35911E-09,9.47881E-09
Lrba,2552.715142,0.377625577,0.062308842,6.060545605,1.35661E-09,9.46381E-09
Oip5,583.6511499,-0.635955269,0.104932908,-6.060589379,1.35624E-09,9.46369E-09
Lgals8,848.6214087,0.574217659,0.094741516,6.060887398,1.35373E-09,9.44863E-09
Mdp1,625.6793712,-0.637183255,0.105092772,-6.063054998,1.3356E-09,9.32454E-09
2610002M06Rik,912.7922488,-0.522346985,0.086145978,-6.063509811,1.33183E-09,9.30061E-09
Tmem260,937.0975401,0.502443485,0.082834492,6.065631299,1.31436E-09,9.18105E-09
Birc6,14617.40195,0.341261721,0.056251935,6.066666376,1.30592E-09,9.12448E-09
Agl,2279.288275,-0.438062256,0.072189859,-6.068196568,1.29355E-09,9.04034E-09
Kdelc2,983.2412203,-0.519859095,0.085640098,-6.070276739,1.2769E-09,8.92633E-09
Cdc37,2695.934905,-0.404062636,0.066547994,-6.071747779,1.26526E-09,8.84723E-09
Mrrf,1104.543734,-0.548949653,0.090409237,-6.071831489,1.2646E-09,8.84492E-09
Pdcd2l,375.6292995,-0.726594398,0.119646586,-6.072838546,1.25669E-09,8.7919E-09
Atat1,552.5001378,0.711587608,0.117174186,6.072904237,1.25617E-09,8.7906E-09
Glg1,6956.102942,0.449716204,0.074048044,6.073302948,1.25306E-09,8.77107E-09
Med28,1078.60519,-0.594014294,0.097793269,-6.07418381,1.2462E-09,8.72534E-09
Akr1a1,7687.931441,-0.362858421,0.059723406,-6.07564852,1.23488E-09,8.64832E-09
Nat10,960.0643106,0.503818807,0.082871054,6.079551101,1.20519E-09,8.44265E-09
Haus7,815.4113486,-0.577945813,0.095056023,-6.080054611,1.20142E-09,8.41838E-09
Ralgds,2171.958871,0.458002677,0.075313628,6.081272303,1.19233E-09,8.35687E-09
Pknox2,694.4137239,0.578405634,0.095106307,6.081674857,1.18934E-09,8.33808E-09
Klf10,6612.188638,-0.441937081,0.072650998,-6.083014622,1.17944E-09,8.27084E-09
Rpap3,709.1513762,-0.567595215,0.093268889,-6.085579246,1.16071E-09,8.14164E-09
Mgat3,331.551256,0.814021096,0.133676729,6.089474983,1.13282E-09,7.94807E-09
Gm11451,317.9345104,-0.92641037,0.152121314,-6.089944564,1.1295E-09,7.92686E-09
Gm38228,156.8743929,1.12374134,0.184496526,6.090853646,1.1231E-09,7.88403E-09
Rbm14,1950.521648,0.48047398,0.078874712,6.091609937,1.11781E-09,7.84892E-09
Pmpcb,3088.188631,-0.413197906,0.067781075,-6.09606597,1.08711E-09,7.63534E-09
Hadhb,3908.544926,-0.403831783,0.066220558,-6.098284223,1.07213E-09,7.53213E-09
Arhgef28,108.5191743,-1.313834882,0.215399813,-6.09951727,1.06389E-09,7.47621E-09
1810022K09Rik,2367.96833,-0.561218769,0.092008901,-6.099613888,1.06325E-09,7.47365E-09
Atp7b,182.0641382,1.088926103,0.178444512,6.102323297,1.04538E-09,7.34994E-09
Tmem250-ps,1249.708813,0.558686202,0.091534625,6.10355047,1.03738E-09,7.29562E-09
Umps,1879.989394,-0.423513297,0.069360906,-6.105936632,1.022E-09,7.18932E-09
C530008M17Rik,2825.260772,0.392308457,0.064249451,6.106020391,1.02146E-09,7.18743E-09
Aldh1l2,669.6973393,-0.711038113,0.116446456,-6.106137836,1.02071E-09,7.18403E-09
Vps45,982.6412471,-0.51458745,0.084266702,-6.10665231,1.01743E-09,7.1628E-09
Pomt2,1678.826527,0.45236221,0.074072493,6.107020199,1.01508E-09,7.14819E-09
Mrps14,661.1640584,-0.702702878,0.115062499,-6.107140775,1.01432E-09,7.14467E-09
Siah1a,1275.166282,-0.477843982,0.07819137,-6.111211303,9.88777E-10,6.9666E-09
Gyg,2144.652979,-0.41227259,0.067459767,-6.111384734,9.87703E-10,6.96086E-09
Moxd1,50.46923665,-1.989636898,0.325539892,-6.111806711,9.85095E-10,6.9443E-09
Zdhhc3,4010.313781,0.372106459,0.06086634,6.113501422,9.74685E-10,6.87272E-09
Gm5905,157.079583,-1.242692196,0.203254104,-6.113983278,9.71745E-10,6.85379E-09
Fbxo33,1104.65434,-0.493062537,0.080636241,-6.114651785,9.6768E-10,6.82691E-09
Supt5,1743.691306,0.465296655,0.076083515,6.115604058,9.61919E-10,6.78805E-09
Vgll4,2513.733691,-0.392705841,0.064198918,-6.117016522,9.53435E-10,6.72995E-09
Med12l,1682.903888,0.422051511,0.068987049,6.117836887,9.48541E-10,6.69717E-09
Cul9,539.5897268,0.8205971,0.134124278,6.118184638,9.46474E-10,6.68433E-09
Letm1,1386.94818,0.471728933,0.077079563,6.12002607,9.356E-10,6.60928E-09
Tmed7,3612.309356,-0.439624815,0.071822891,-6.120956853,9.30151E-10,6.57424E-09
Chuk,1905.405989,-0.412943877,0.067457346,-6.121555387,9.26663E-10,6.55131E-09
Atp5b,43310.21188,-0.317382914,0.05183978,-6.12238159,9.21869E-10,6.51914E-09
Ncs1,1169.629393,0.55594705,0.090792528,6.123268724,9.16749E-10,6.48464E-09
Pmepa1,104.813606,1.321087228,0.21574709,6.123314232,9.16487E-10,6.4845E-09
Gtf2h5,1286.027452,-0.502691258,0.082076425,-6.124672901,9.08701E-10,6.4311E-09
Gm44080,160.9956589,-1.190447695,0.194345286,-6.125426146,9.04412E-10,6.40244E-09
Zfp7,218.7715812,-0.991306629,0.16179875,-6.12678793,8.96709E-10,6.34958E-09
Pola1,4224.82572,-0.380341998,0.062056736,-6.12893982,8.84666E-10,6.26761E-09
Smim26,278.1426819,-0.873691415,0.142453187,-6.133182639,8.61382E-10,6.10487E-09
Klhl23,2918.615913,-0.413852365,0.067460041,-6.134777801,8.52783E-10,6.04652E-09
Zfp599,178.5683813,-1.04529559,0.170354802,-6.135991337,8.46298E-10,6.00212E-09
Arrdc3,1009.412107,-0.649918498,0.105915303,-6.13620956,8.45137E-10,5.99547E-09
Elmod2,1347.918156,-0.505056566,0.082303671,-6.136501051,8.43588E-10,5.98606E-09
Unc5c,327.6397434,0.779754138,0.127063324,6.136736477,8.42339E-10,5.97878E-09
